"Mfr Cd","Mfr Name","Engine Family","EF Sys#","Evap Family","EvF Sys#","Division","Carline","ECS-Ev","Displ","Tran","ETW","Ax Ratio","Dyno HP","Target Coeff A","Target Coeff B","Target Coeff C","Set Coeff A","Set Coeff B","Set Coeff C","Tst Prc","Tst Proc Desc","Fuel Typ","Fuel Type Description","Sales Area","U Life","Emission","Cert Level","Standard","Tier","Mult DF","Add DF"
20,"DaimlerChrysler","6CRXK0345370",1,"6CRXE0283GWH",1,"DODGE","RAM 2500 PICKUP 4WD","102",5.7,"L5 LOCK-UP/AUTOMATIC/5-SPEED",9000,4.1,48,"","","","","","",31,"FED FUEL 3 DAY EXH (BUTANE LOAD)",61,"TIER 2 UNLEADED","CA","120","CO",3.2,"6.4","L2",1.33,0
20,"DaimlerChrysler","6CRXK0345370",1,"6CRXE0283GWH",1,"DODGE","RAM 2500 PICKUP 4WD","102",5.7,"L5 LOCK-UP/AUTOMATIC/5-SPEED",9000,4.1,48,"","","","","","",31,"FED FUEL 3 DAY EXH (BUTANE LOAD)",61,"TIER 2 UNLEADED","CA","120","NMOG",.114,"0.195","L2",1,0
20,"DaimlerChrysler","6CRXK0345370",1,"6CRXE0283GWH",1,"DODGE","RAM 2500 PICKUP 4WD","102",5.7,"L5 LOCK-UP/AUTOMATIC/5-SPEED",9000,4.1,48,"","","","","","",31,"FED FUEL 3 DAY EXH (BUTANE LOAD)",61,"TIER 2 UNLEADED","CA","120","NOX",.2,"0.2","L2",1,0
20,"DaimlerChrysler","6CRXK0345470",1,"6CRXE0283GWH",1,"DODGE","RAM 2500 PICKUP 2WD","102",5.7,"L5 LOCK-UP/AUTOMATIC/5-SPEED",9500,4.1,48,"","","","","","",35,"CA FUEL 3 DAY EXH (BUTANE LOAD)",23,"CARB Phase II Gasoline","CA","120","CO",4.1,"7.3","L2",1.33,0
20,"DaimlerChrysler","6CRXK0345470",1,"6CRXE0283GWH",1,"DODGE","RAM 2500 PICKUP 2WD","102",5.7,"L5 LOCK-UP/AUTOMATIC/5-SPEED",9500,4.1,48,"","","","","","",35,"CA FUEL 3 DAY EXH (BUTANE LOAD)",23,"CARB Phase II Gasoline","CA","120","NMOG",.121,"0.230","L2",1,0
20,"DaimlerChrysler","6CRXK0345470",1,"6CRXE0283GWH",1,"DODGE","RAM 2500 PICKUP 2WD","102",5.7,"L5 LOCK-UP/AUTOMATIC/5-SPEED",9500,4.1,48,"","","","","","",35,"CA FUEL 3 DAY EXH (BUTANE LOAD)",23,"CARB Phase II Gasoline","CA","120","NOX",.2,"0.4","L2",1,0
20,"DaimlerChrysler","6CRXK0345470",1,"6CRXE0283GWH",1,"DODGE","RAM 2500 PICKUP 4WD","102",5.7,"L5 LOCK-UP/AUTOMATIC/5-SPEED",9000,4.1,48,"","","","","","",31,"FED FUEL 3 DAY EXH (BUTANE LOAD)",61,"TIER 2 UNLEADED","CA","120","CO",3.2,"7.3","L2",1.33,0
20,"DaimlerChrysler","6CRXK0345470",1,"6CRXE0283GWH",1,"DODGE","RAM 2500 PICKUP 4WD","102",5.7,"L5 LOCK-UP/AUTOMATIC/5-SPEED",9000,4.1,48,"","","","","","",31,"FED FUEL 3 DAY EXH (BUTANE LOAD)",61,"TIER 2 UNLEADED","CA","120","NMOG",.114,"0.230","L2",1,0
20,"DaimlerChrysler","6CRXK0345470",1,"6CRXE0283GWH",1,"DODGE","RAM 2500 PICKUP 4WD","102",5.7,"L5 LOCK-UP/AUTOMATIC/5-SPEED",9000,4.1,48,"","","","","","",31,"FED FUEL 3 DAY EXH (BUTANE LOAD)",61,"TIER 2 UNLEADED","CA","120","NOX",.2,"0.4","L2",1,0
20,"DaimlerChrysler","6CRXK05.7TX0",1,"6CRXE0283GWH",1,"DODGE","RAM 2500 PICKUP 2WD","102",5.7,"L5 LOCK-UP/AUTOMATIC/5-SPEED",9500,4.1,48,"","","","","","",31,"FED FUEL 3 DAY EXH (BUTANE LOAD)",61,"TIER 2 UNLEADED","FA","120","CO",4.8,"7.3","HDV",1.33,0
20,"DaimlerChrysler","6CRXK05.7TX0",1,"6CRXE0283GWH",1,"DODGE","RAM 2500 PICKUP 2WD","102",5.7,"L5 LOCK-UP/AUTOMATIC/5-SPEED",9500,4.1,48,"","","","","","",31,"FED FUEL 3 DAY EXH (BUTANE LOAD)",61,"TIER 2 UNLEADED","FA","120","NMOG",.15,"0.280","HDV",1,0
20,"DaimlerChrysler","6CRXK05.7TX0",1,"6CRXE0283GWH",1,"DODGE","RAM 2500 PICKUP 2WD","102",5.7,"L5 LOCK-UP/AUTOMATIC/5-SPEED",9500,4.1,48,"","","","","","",31,"FED FUEL 3 DAY EXH (BUTANE LOAD)",61,"TIER 2 UNLEADED","FA","120","NOX",.3,"0.9","HDV",1,0
20,"DaimlerChrysler","6CRXK05.7TX0",1,"6CRXE0283GWH",1,"DODGE","RAM 2500 PICKUP 4WD","102",5.7,"L5 LOCK-UP/AUTOMATIC/5-SPEED",9000,4.1,48,"","","","","","",31,"FED FUEL 3 DAY EXH (BUTANE LOAD)",61,"TIER 2 UNLEADED","FA","120","CO",3.2,"7.3","HDV",1.33,0
20,"DaimlerChrysler","6CRXK05.7TX0",1,"6CRXE0283GWH",1,"DODGE","RAM 2500 PICKUP 4WD","102",5.7,"L5 LOCK-UP/AUTOMATIC/5-SPEED",9000,4.1,48,"","","","","","",31,"FED FUEL 3 DAY EXH (BUTANE LOAD)",61,"TIER 2 UNLEADED","FA","120","NMOG",.114,"0.280","HDV",1,0
20,"DaimlerChrysler","6CRXK05.7TX0",1,"6CRXE0283GWH",1,"DODGE","RAM 2500 PICKUP 4WD","102",5.7,"L5 LOCK-UP/AUTOMATIC/5-SPEED",9000,4.1,48,"","","","","","",31,"FED FUEL 3 DAY EXH (BUTANE LOAD)",61,"TIER 2 UNLEADED","FA","120","NOX",.2,"0.9","HDV",1,0
20,"DaimlerChrysler","6CRXK05.7TX0",1,"6CRXR0283GFH",1,"DODGE","RAM 2500 PICKUP 4WD","102",5.7,"L5 LOCK-UP/AUTOMATIC/5-SPEED",9000,4.1,48,"","","","","","",31,"FED FUEL 3 DAY EXH (BUTANE LOAD)",61,"TIER 2 UNLEADED","FA","120","CO",3.2,"7.3","HDV",1.33,0
20,"DaimlerChrysler","6CRXK05.7TX0",1,"6CRXR0283GFH",1,"DODGE","RAM 2500 PICKUP 4WD","102",5.7,"L5 LOCK-UP/AUTOMATIC/5-SPEED",9000,4.1,48,"","","","","","",31,"FED FUEL 3 DAY EXH (BUTANE LOAD)",61,"TIER 2 UNLEADED","FA","120","NMOG",.114,"0.280","HDV",1,0
20,"DaimlerChrysler","6CRXK05.7TX0",1,"6CRXR0283GFH",1,"DODGE","RAM 2500 PICKUP 4WD","102",5.7,"L5 LOCK-UP/AUTOMATIC/5-SPEED",9000,4.1,48,"","","","","","",31,"FED FUEL 3 DAY EXH (BUTANE LOAD)",61,"TIER 2 UNLEADED","FA","120","NOX",.2,"0.9","HDV",1,0
20,"DaimlerChrysler","6CRXT02.4ME0",1,"6CRXR0155GSH",1,"JEEP","WRANGLER/TJ 4WD","",2.4,"M6 MANUAL SIX SPEED",3625,3.73,"",41.1,.6194,.04386,19.61,-.046,.04782,11,"COLD CO",26,"COLD CO REGULAR(Tier 2)","CA","50","CO-COLD",3.8,"10.0","L2",1.13,0
20,"DaimlerChrysler","6CRXT02.4ME0",1,"6CRXR0155GSH",1,"JEEP","WRANGLER/TJ 4WD","",2.4,"M6 MANUAL SIX SPEED",3625,3.73,"",41.1,.6194,.04386,19.61,-.046,.04782,11,"COLD CO",26,"COLD CO REGULAR(Tier 2)","CF","50","CO-COLD",3.8,"10.0","LEV",1.13,0
20,"DaimlerChrysler","6CRXT02.4ME0",1,"6CRXR0155GSH",1,"JEEP","WRANGLER/TJ 4WD","",2.4,"M6 MANUAL SIX SPEED",3625,3.73,"",41.1,.6194,.04386,19.61,-.046,.04782,11,"COLD CO",26,"COLD CO REGULAR(Tier 2)","FA","50","CO-COLD",3.8,"10.0","B5",1.13,0
20,"DaimlerChrysler","6CRXT02.4ME0",1,"6CRXR0155GSH",1,"JEEP","WRANGLER/TJ 4WD","",2.4,"M6 MANUAL SIX SPEED",3625,3.73,"",37.36,.5631,.03987,22.82,.0854,.04259,21,"FED FUEL 2 DAY EXH (BUTANE LOAD)",61,"TIER 2 UNLEADED","CA","120","CO",1.4,"4.2","L2",1.33,0
20,"DaimlerChrysler","6CRXT02.4ME0",1,"6CRXR0155GSH",1,"JEEP","WRANGLER/TJ 4WD","",2.4,"M6 MANUAL SIX SPEED",3625,3.73,"",37.36,.5631,.03987,22.82,.0854,.04259,21,"FED FUEL 2 DAY EXH (BUTANE LOAD)",61,"TIER 2 UNLEADED","CA","120","NMOG",.041,"0.090","L2",1,0
20,"DaimlerChrysler","6CRXT02.4ME0",1,"6CRXR0155GSH",1,"JEEP","WRANGLER/TJ 4WD","",2.4,"M6 MANUAL SIX SPEED",3625,3.73,"",37.36,.5631,.03987,22.82,.0854,.04259,21,"FED FUEL 2 DAY EXH (BUTANE LOAD)",61,"TIER 2 UNLEADED","CA","120","NOX",.02,"0.07","L2",1,0
20,"DaimlerChrysler","6CRXT02.4ME0",1,"6CRXR0155GSH",1,"JEEP","WRANGLER/TJ 4WD","",2.4,"M6 MANUAL SIX SPEED",3625,3.73,"",37.36,.5631,.03987,22.82,.0854,.04259,21,"FED FUEL 2 DAY EXH (BUTANE LOAD)",61,"TIER 2 UNLEADED","CA","50","CO",1.2,"3.4","L2",1.13,0
20,"DaimlerChrysler","6CRXT02.4ME0",1,"6CRXR0155GSH",1,"JEEP","WRANGLER/TJ 4WD","",2.4,"M6 MANUAL SIX SPEED",3625,3.73,"",37.36,.5631,.03987,22.82,.0854,.04259,21,"FED FUEL 2 DAY EXH (BUTANE LOAD)",61,"TIER 2 UNLEADED","CA","50","NMOG",.041,"0.075","L2",1,0
20,"DaimlerChrysler","6CRXT02.4ME0",1,"6CRXR0155GSH",1,"JEEP","WRANGLER/TJ 4WD","",2.4,"M6 MANUAL SIX SPEED",3625,3.73,"",37.36,.5631,.03987,22.82,.0854,.04259,21,"FED FUEL 2 DAY EXH (BUTANE LOAD)",61,"TIER 2 UNLEADED","CA","50","NOX",.02,"0.05","L2",1,0
20,"DaimlerChrysler","6CRXT02.4ME0",1,"6CRXR0155GSH",1,"JEEP","WRANGLER/TJ 4WD","",2.4,"M6 MANUAL SIX SPEED",3625,3.73,"",37.36,.5631,.03987,22.82,.0854,.04259,21,"FED FUEL 2 DAY EXH (BUTANE LOAD)",61,"TIER 2 UNLEADED","CF","100","CO",1.3,"4.2","LEV",1.27,0
20,"DaimlerChrysler","6CRXT02.4ME0",1,"6CRXR0155GSH",1,"JEEP","WRANGLER/TJ 4WD","",2.4,"M6 MANUAL SIX SPEED",3625,3.73,"",37.36,.5631,.03987,22.82,.0854,.04259,21,"FED FUEL 2 DAY EXH (BUTANE LOAD)",61,"TIER 2 UNLEADED","CF","100","NMOG",.041,"0.090","LEV",1,0
20,"DaimlerChrysler","6CRXT02.4ME0",1,"6CRXR0155GSH",1,"JEEP","WRANGLER/TJ 4WD","",2.4,"M6 MANUAL SIX SPEED",3625,3.73,"",37.36,.5631,.03987,22.82,.0854,.04259,21,"FED FUEL 2 DAY EXH (BUTANE LOAD)",61,"TIER 2 UNLEADED","CF","100","NOX",0,"0.3","LEV",1,0
20,"DaimlerChrysler","6CRXT02.4ME0",1,"6CRXR0155GSH",1,"JEEP","WRANGLER/TJ 4WD","",2.4,"M6 MANUAL SIX SPEED",3625,3.73,"",37.36,.5631,.03987,22.82,.0854,.04259,21,"FED FUEL 2 DAY EXH (BUTANE LOAD)",61,"TIER 2 UNLEADED","CF","50","CO",1.2,"3.4","LEV",1.13,0
20,"DaimlerChrysler","6CRXT02.4ME0",1,"6CRXR0155GSH",1,"JEEP","WRANGLER/TJ 4WD","",2.4,"M6 MANUAL SIX SPEED",3625,3.73,"",37.36,.5631,.03987,22.82,.0854,.04259,21,"FED FUEL 2 DAY EXH (BUTANE LOAD)",61,"TIER 2 UNLEADED","CF","50","NMOG",.041,"0.075","LEV",1,0
20,"DaimlerChrysler","6CRXT02.4ME0",1,"6CRXR0155GSH",1,"JEEP","WRANGLER/TJ 4WD","",2.4,"M6 MANUAL SIX SPEED",3625,3.73,"",37.36,.5631,.03987,22.82,.0854,.04259,21,"FED FUEL 2 DAY EXH (BUTANE LOAD)",61,"TIER 2 UNLEADED","CF","50","NOX",0,"0.2","LEV",1,0
20,"DaimlerChrysler","6CRXT02.4ME0",1,"6CRXR0155GSH",1,"JEEP","WRANGLER/TJ 4WD","",2.4,"M6 MANUAL SIX SPEED",3625,3.73,"",37.36,.5631,.03987,22.82,.0854,.04259,21,"FED FUEL 2 DAY EXH (BUTANE LOAD)",61,"TIER 2 UNLEADED","FA","120","CO",1.4,"4.2","B5",1.33,0
20,"DaimlerChrysler","6CRXT02.4ME0",1,"6CRXR0155GSH",1,"JEEP","WRANGLER/TJ 4WD","",2.4,"M6 MANUAL SIX SPEED",3625,3.73,"",37.36,.5631,.03987,22.82,.0854,.04259,21,"FED FUEL 2 DAY EXH (BUTANE LOAD)",61,"TIER 2 UNLEADED","FA","120","HC-NM+NOX-COMP",.04,"0.65","B5",1,""
20,"DaimlerChrysler","6CRXT02.4ME0",1,"6CRXR0155GSH",1,"JEEP","WRANGLER/TJ 4WD","",2.4,"M6 MANUAL SIX SPEED",3625,3.73,"",37.36,.5631,.03987,22.82,.0854,.04259,21,"FED FUEL 2 DAY EXH (BUTANE LOAD)",61,"TIER 2 UNLEADED","FA","120","NMOG",.041,"0.090","B5",1,0
20,"DaimlerChrysler","6CRXT02.4ME0",1,"6CRXR0155GSH",1,"JEEP","WRANGLER/TJ 4WD","",2.4,"M6 MANUAL SIX SPEED",3625,3.73,"",37.36,.5631,.03987,22.82,.0854,.04259,21,"FED FUEL 2 DAY EXH (BUTANE LOAD)",61,"TIER 2 UNLEADED","FA","120","NOX",.02,"0.07","B5",1,0
20,"DaimlerChrysler","6CRXT02.4ME0",1,"6CRXR0155GSH",1,"JEEP","WRANGLER/TJ 4WD","",2.4,"M6 MANUAL SIX SPEED",3625,3.73,"",37.36,.5631,.03987,22.82,.0854,.04259,21,"FED FUEL 2 DAY EXH (BUTANE LOAD)",61,"TIER 2 UNLEADED","FA","50","CO",1.2,"3.4","B5",1.13,0
20,"DaimlerChrysler","6CRXT02.4ME0",1,"6CRXR0155GSH",1,"JEEP","WRANGLER/TJ 4WD","",2.4,"M6 MANUAL SIX SPEED",3625,3.73,"",37.36,.5631,.03987,22.82,.0854,.04259,21,"FED FUEL 2 DAY EXH (BUTANE LOAD)",61,"TIER 2 UNLEADED","FA","50","NMOG",.041,"0.075","B5",1,0
20,"DaimlerChrysler","6CRXT02.4ME0",1,"6CRXR0155GSH",1,"JEEP","WRANGLER/TJ 4WD","",2.4,"M6 MANUAL SIX SPEED",3625,3.73,"",37.36,.5631,.03987,22.82,.0854,.04259,21,"FED FUEL 2 DAY EXH (BUTANE LOAD)",61,"TIER 2 UNLEADED","FA","50","NOX",.02,"0.05","B5",1,0
20,"DaimlerChrysler","6CRXT02.4ME0",1,"6CRXR0155GSH",1,"JEEP","WRANGLER/TJ 4WD","",2.4,"M6 MANUAL SIX SPEED",3625,3.73,"",37.36,.5631,.03987,22.82,.0854,.04259,90,"US06",61,"TIER 2 UNLEADED","FA","120","CO-US06",2,"11.1","B5",1.33,""
20,"DaimlerChrysler","6CRXT02.4ME0",1,"6CRXR0155GSH",1,"JEEP","WRANGLER/TJ 4WD","",2.4,"M6 MANUAL SIX SPEED",3625,3.73,"",37.36,.5631,.03987,22.82,.0854,.04259,95,"SC03",61,"TIER 2 UNLEADED","FA","120","CO-SC03",1.6,"3.7","B5",1.33,""
20,"DaimlerChrysler","6CRXT02.4NE0",1,"6CRXR0177GHA",1,"DODGE","CARAVAN 2WD","",2.4,"L4 LOCK-UP/AUTOMATIC/4-SPEED",4250,2.69,"",36.27,.406,.02545,.55,.5624,.02059,11,"COLD CO",26,"COLD CO REGULAR(Tier 2)","CA","50","CO-COLD",1.3,"12.5","L2",1.13,0
20,"DaimlerChrysler","6CRXT02.4NE0",1,"6CRXR0177GHA",1,"DODGE","CARAVAN 2WD","",2.4,"L4 LOCK-UP/AUTOMATIC/4-SPEED",4250,2.69,"",36.27,.406,.02545,.55,.5624,.02059,11,"COLD CO",26,"COLD CO REGULAR(Tier 2)","FA","50","CO-COLD",1.3,"12.5","B5",1.13,0
20,"DaimlerChrysler","6CRXT02.4NE0",1,"6CRXR0177GHA",1,"DODGE","CARAVAN 2WD","",2.4,"L4 LOCK-UP/AUTOMATIC/4-SPEED",4250,2.69,"",32.97,.3691,.02314,1.322,.63765,.01793,21,"FED FUEL 2 DAY EXH (BUTANE LOAD)",61,"TIER 2 UNLEADED","CA","120","CO",.7,"4.2","L2",1.33,0
20,"DaimlerChrysler","6CRXT02.4NE0",1,"6CRXR0177GHA",1,"DODGE","CARAVAN 2WD","",2.4,"L4 LOCK-UP/AUTOMATIC/4-SPEED",4250,2.69,"",32.97,.3691,.02314,1.322,.63765,.01793,21,"FED FUEL 2 DAY EXH (BUTANE LOAD)",61,"TIER 2 UNLEADED","CA","120","NMOG",.042,"0.090","L2",1,0
20,"DaimlerChrysler","6CRXT02.4NE0",1,"6CRXR0177GHA",1,"DODGE","CARAVAN 2WD","",2.4,"L4 LOCK-UP/AUTOMATIC/4-SPEED",4250,2.69,"",32.97,.3691,.02314,1.322,.63765,.01793,21,"FED FUEL 2 DAY EXH (BUTANE LOAD)",61,"TIER 2 UNLEADED","CA","120","NOX",.038,"0.070","L2",1,0
20,"DaimlerChrysler","6CRXT02.4NE0",1,"6CRXR0177GHA",1,"DODGE","CARAVAN 2WD","",2.4,"L4 LOCK-UP/AUTOMATIC/4-SPEED",4250,2.69,"",32.97,.3691,.02314,1.322,.63765,.01793,21,"FED FUEL 2 DAY EXH (BUTANE LOAD)",61,"TIER 2 UNLEADED","CA","50","CO",.6,"3.4","L2",1.13,0
20,"DaimlerChrysler","6CRXT02.4NE0",1,"6CRXR0177GHA",1,"DODGE","CARAVAN 2WD","",2.4,"L4 LOCK-UP/AUTOMATIC/4-SPEED",4250,2.69,"",32.97,.3691,.02314,1.322,.63765,.01793,21,"FED FUEL 2 DAY EXH (BUTANE LOAD)",61,"TIER 2 UNLEADED","CA","50","NMOG",.042,"0.075","L2",1,0
20,"DaimlerChrysler","6CRXT02.4NE0",1,"6CRXR0177GHA",1,"DODGE","CARAVAN 2WD","",2.4,"L4 LOCK-UP/AUTOMATIC/4-SPEED",4250,2.69,"",32.97,.3691,.02314,1.322,.63765,.01793,21,"FED FUEL 2 DAY EXH (BUTANE LOAD)",61,"TIER 2 UNLEADED","CA","50","NOX",.038,"0.050","L2",1,0
20,"DaimlerChrysler","6CRXT02.4NE0",1,"6CRXR0177GHA",1,"DODGE","CARAVAN 2WD","",2.4,"L4 LOCK-UP/AUTOMATIC/4-SPEED",4250,2.69,"",32.97,.3691,.02314,1.322,.63765,.01793,21,"FED FUEL 2 DAY EXH (BUTANE LOAD)",61,"TIER 2 UNLEADED","CF","100","CO",.7,"5.5","LEV",1.27,0
20,"DaimlerChrysler","6CRXT02.4NE0",1,"6CRXR0177GHA",1,"DODGE","CARAVAN 2WD","",2.4,"L4 LOCK-UP/AUTOMATIC/4-SPEED",4250,2.69,"",32.97,.3691,.02314,1.322,.63765,.01793,21,"FED FUEL 2 DAY EXH (BUTANE LOAD)",61,"TIER 2 UNLEADED","FA","120","CO",.7,"4.2","B5",1.33,0
20,"DaimlerChrysler","6CRXT02.4NE0",1,"6CRXR0177GHA",1,"DODGE","CARAVAN 2WD","",2.4,"L4 LOCK-UP/AUTOMATIC/4-SPEED",4250,2.69,"",32.97,.3691,.02314,1.322,.63765,.01793,21,"FED FUEL 2 DAY EXH (BUTANE LOAD)",61,"TIER 2 UNLEADED","FA","120","HC-NM+NOX-COMP",.07,"0.95","B5",1,""
20,"DaimlerChrysler","6CRXT02.4NE0",1,"6CRXR0177GHA",1,"DODGE","CARAVAN 2WD","",2.4,"L4 LOCK-UP/AUTOMATIC/4-SPEED",4250,2.69,"",32.97,.3691,.02314,1.322,.63765,.01793,21,"FED FUEL 2 DAY EXH (BUTANE LOAD)",61,"TIER 2 UNLEADED","FA","120","NMOG",.042,"0.090","B5",1,0
20,"DaimlerChrysler","6CRXT02.4NE0",1,"6CRXR0177GHA",1,"DODGE","CARAVAN 2WD","",2.4,"L4 LOCK-UP/AUTOMATIC/4-SPEED",4250,2.69,"",32.97,.3691,.02314,1.322,.63765,.01793,21,"FED FUEL 2 DAY EXH (BUTANE LOAD)",61,"TIER 2 UNLEADED","FA","120","NOX",.038,"0.070","B5",1,0
20,"DaimlerChrysler","6CRXT02.4NE0",1,"6CRXR0177GHA",1,"DODGE","CARAVAN 2WD","",2.4,"L4 LOCK-UP/AUTOMATIC/4-SPEED",4250,2.69,"",32.97,.3691,.02314,1.322,.63765,.01793,21,"FED FUEL 2 DAY EXH (BUTANE LOAD)",61,"TIER 2 UNLEADED","FA","50","CO",.6,"3.4","B5",1.13,0
20,"DaimlerChrysler","6CRXT02.4NE0",1,"6CRXR0177GHA",1,"DODGE","CARAVAN 2WD","",2.4,"L4 LOCK-UP/AUTOMATIC/4-SPEED",4250,2.69,"",32.97,.3691,.02314,1.322,.63765,.01793,21,"FED FUEL 2 DAY EXH (BUTANE LOAD)",61,"TIER 2 UNLEADED","FA","50","NMOG",.042,"0.075","B5",1,0
20,"DaimlerChrysler","6CRXT02.4NE0",1,"6CRXR0177GHA",1,"DODGE","CARAVAN 2WD","",2.4,"L4 LOCK-UP/AUTOMATIC/4-SPEED",4250,2.69,"",32.97,.3691,.02314,1.322,.63765,.01793,21,"FED FUEL 2 DAY EXH (BUTANE LOAD)",61,"TIER 2 UNLEADED","FA","50","NOX",.038,"0.050","B5",1,0
20,"DaimlerChrysler","6CRXT02.4NE0",1,"6CRXR0177GHA",1,"DODGE","CARAVAN 2WD","",2.4,"L4 LOCK-UP/AUTOMATIC/4-SPEED",4250,2.69,"",32.97,.3691,.02314,1.322,.63765,.01793,90,"US06",61,"TIER 2 UNLEADED","CA","4","CO-US06",1.9,"10.5","L2",1,""
20,"DaimlerChrysler","6CRXT02.4NE0",1,"6CRXR0177GHA",1,"DODGE","CARAVAN 2WD","",2.4,"L4 LOCK-UP/AUTOMATIC/4-SPEED",4250,2.69,"",32.97,.3691,.02314,1.322,.63765,.01793,90,"US06",61,"TIER 2 UNLEADED","CA","4","HC-NM+NOX-US06",.08,"0.25","L2",1,""
20,"DaimlerChrysler","6CRXT02.4NE0",1,"6CRXR0177GHA",1,"DODGE","CARAVAN 2WD","",2.4,"L4 LOCK-UP/AUTOMATIC/4-SPEED",4250,2.69,"",32.97,.3691,.02314,1.322,.63765,.01793,90,"US06",61,"TIER 2 UNLEADED","FA","120","CO-US06",1.1,"14.6","B5",1.33,""
20,"DaimlerChrysler","6CRXT02.4NE0",1,"6CRXR0177GHA",1,"DODGE","CARAVAN 2WD","",2.4,"L4 LOCK-UP/AUTOMATIC/4-SPEED",4250,2.69,"",32.97,.3691,.02314,1.322,.63765,.01793,90,"US06",61,"TIER 2 UNLEADED","FA","4","CO-US06",1.9,"10.5","B5",1,""
20,"DaimlerChrysler","6CRXT02.4NE0",1,"6CRXR0177GHA",1,"DODGE","CARAVAN 2WD","",2.4,"L4 LOCK-UP/AUTOMATIC/4-SPEED",4250,2.69,"",32.97,.3691,.02314,1.322,.63765,.01793,90,"US06",61,"TIER 2 UNLEADED","FA","4","HC-NM+NOX-US06",.08,"0.25","B5",1,""
20,"DaimlerChrysler","6CRXT02.4NE0",1,"6CRXR0177GHA",1,"DODGE","CARAVAN 2WD","",2.4,"L4 LOCK-UP/AUTOMATIC/4-SPEED",4250,2.69,"",32.97,.3691,.02314,1.322,.63765,.01793,95,"SC03",61,"TIER 2 UNLEADED","CA","4","CO-SC03",.4,"3.5","L2",1,""
20,"DaimlerChrysler","6CRXT02.4NE0",1,"6CRXR0177GHA",1,"DODGE","CARAVAN 2WD","",2.4,"L4 LOCK-UP/AUTOMATIC/4-SPEED",4250,2.69,"",32.97,.3691,.02314,1.322,.63765,.01793,95,"SC03",61,"TIER 2 UNLEADED","CA","4","HC-NM+NOX-SC03",.03,"0.27","L2",1,""
20,"DaimlerChrysler","6CRXT02.4NE0",1,"6CRXR0177GHA",1,"DODGE","CARAVAN 2WD","",2.4,"L4 LOCK-UP/AUTOMATIC/4-SPEED",4250,2.69,"",32.97,.3691,.02314,1.322,.63765,.01793,95,"SC03",61,"TIER 2 UNLEADED","FA","120","CO-SC03",1.3,"4.9","B5",1.33,""
20,"DaimlerChrysler","6CRXT02.4NE0",1,"6CRXR0177GHA",1,"DODGE","CARAVAN 2WD","",2.4,"L4 LOCK-UP/AUTOMATIC/4-SPEED",4250,2.69,"",32.97,.3691,.02314,1.322,.63765,.01793,95,"SC03",61,"TIER 2 UNLEADED","FA","4","CO-SC03",.4,"3.5","B5",1,""
20,"DaimlerChrysler","6CRXT02.4NE0",1,"6CRXR0177GHA",1,"DODGE","CARAVAN 2WD","",2.4,"L4 LOCK-UP/AUTOMATIC/4-SPEED",4250,2.69,"",32.97,.3691,.02314,1.322,.63765,.01793,95,"SC03",61,"TIER 2 UNLEADED","FA","4","HC-NM+NOX-SC03",.03,"0.27","B5",1,""
20,"DaimlerChrysler","6CRXT02.82RX",1,"","","JEEP","LIBERTY/CHEROKEE 4WD","104",2.8,"L5 LOCK-UP/AUTOMATIC/5-SPEED",4500,3.73,"",43.55,.657,.02732,16.41,.1549,.03044,2,"CVS 75 AND LATER (W/O CAN. LOAD)",9,"DIESEL(AT EPA #2 DIESEL)","FA","100","CO",.7,"4.2","B10",1,.39
20,"DaimlerChrysler","6CRXT02.82RX",1,"","","JEEP","LIBERTY/CHEROKEE 4WD","104",2.8,"L5 LOCK-UP/AUTOMATIC/5-SPEED",4500,3.73,"",43.55,.657,.02732,16.41,.1549,.03044,2,"CVS 75 AND LATER (W/O CAN. LOAD)",9,"DIESEL(AT EPA #2 DIESEL)","FA","100","HC-NM",.062,"0.156","B10",1,.0048
20,"DaimlerChrysler","6CRXT02.82RX",1,"","","JEEP","LIBERTY/CHEROKEE 4WD","104",2.8,"L5 LOCK-UP/AUTOMATIC/5-SPEED",4500,3.73,"",43.55,.657,.02732,16.41,.1549,.03044,2,"CVS 75 AND LATER (W/O CAN. LOAD)",9,"DIESEL(AT EPA #2 DIESEL)","FA","100","HC-NM+NOX-COMP",1.24,"1.37","B10","",0
20,"DaimlerChrysler","6CRXT02.82RX",1,"","","JEEP","LIBERTY/CHEROKEE 4WD","104",2.8,"L5 LOCK-UP/AUTOMATIC/5-SPEED",4500,3.73,"",43.55,.657,.02732,16.41,.1549,.03044,2,"CVS 75 AND LATER (W/O CAN. LOAD)",9,"DIESEL(AT EPA #2 DIESEL)","FA","100","NOX",.5,"0.6","B10",1,0
20,"DaimlerChrysler","6CRXT02.82RX",1,"","","JEEP","LIBERTY/CHEROKEE 4WD","104",2.8,"L5 LOCK-UP/AUTOMATIC/5-SPEED",4500,3.73,"",43.55,.657,.02732,16.41,.1549,.03044,2,"CVS 75 AND LATER (W/O CAN. LOAD)",9,"DIESEL(AT EPA #2 DIESEL)","FA","100","PM",.04,"0.08","B10",1,.016
20,"DaimlerChrysler","6CRXT02.82RX",1,"","","JEEP","LIBERTY/CHEROKEE 4WD","104",2.8,"L5 LOCK-UP/AUTOMATIC/5-SPEED",4500,3.73,"",43.55,.657,.02732,16.41,.1549,.03044,90,"US06",9,"DIESEL(AT EPA #2 DIESEL)","FA","100","CO-US06",0,"14.6","B10","",0
